3.739921092987100071e+00
1.200790464878080055e+00
1.568379402160640090e+00
1.181818187236789885e+00
1.543082952499390093e+00
1.897233128547630043e+00
1.377075135707849896e+00
2.284584999084500190e+00
1.852173984050720090e+00
1.715415060520169899e+00
2.019762814044909760e+00
1.901185810565950041e+00
2.193675994873100166e+00
2.673517823219300205e+00
2.250592827796900064e+00
