1.183198856794141426e-02
9.211456708882237443e-02
1.010311207554917545e-02
2.060464857726897886e-02
3.098774786975634354e-01
1.881561993368241828e-02
1.793059967076303385e-02
1.400881148867951474e-02
2.758285354880233090e-02
1.569359841813831305e-03
2.477442485679610257e-02
1.388021326488497048e-02
1.511861997375378228e-02
1.634727949405980624e-02
1.286397312056981358e-02
